año,mes,día,día_semana,nacimientos,fecha
2005,9,25,dom,8028,2005-09-25
2005,9,26,lun,12952,2005-09-26
2005,9,27,mar,13955,2005-09-27
2005,9,28,mier,13785,2005-09-28
2005,9,29,jue,13540,2005-09-29
2005,9,30,vie,13454,2005-09-30
2005,10,1,sab,8820,2005-10-01
2005,10,2,dom,7841,2005-10-02
2005,10,3,lun,12816,2005-10-03
2005,10,4,mar,13449,2005-10-04
2005,10,5,mier,13488,2005-10-05
2005,10,6,jue,13552,2005-10-06
2005,10,7,vie,13056,2005-10-07
2005,10,8,sab,8846,2005-10-08
2005,10,9,dom,7508,2005-10-09
2005,10,10,lun,12298,2005-10-10
2005,10,11,mar,13256,2005-10-11
2005,10,12,mier,13191,2005-10-12
2005,10,13,jue,12922,2005-10-13
2005,10,14,vie,13087,2005-10-14
2005,10,15,sab,8733,2005-10-15
2005,10,16,dom,7432,2005-10-16
2005,10,17,lun,12230,2005-10-17
2005,10,18,mar,13442,2005-10-18
2005,10,19,mier,12932,2005-10-19
2005,10,20,jue,13267,2005-10-20
2005,10,21,vie,12828,2005-10-21
2005,10,22,sab,8568,2005-10-22
2005,10,23,dom,7371,2005-10-23
2005,10,24,lun,12012,2005-10-24
2005,10,25,mar,13351,2005-10-25
2005,10,26,mier,12798,2005-10-26
2005,10,27,jue,13273,2005-10-27
2005,10,28,vie,12619,2005-10-28
2005,10,29,sab,8509,2005-10-29
2005,10,30,dom,7459,2005-10-30
2005,10,31,lun,10207,2005-10-31
2005,11,1,mar,13682,2005-11-01
2005,11,2,mier,13275,2005-11-02
2005,11,3,jue,13284,2005-11-03
2005,11,4,vie,12928,2005-11-04
2005,11,5,sab,8675,2005-11-05
2005,11,6,dom,7565,2005-11-06
2005,11,7,lun,12176,2005-11-07
2005,11,8,mar,13678,2005-11-08
2005,11,9,mier,13208,2005-11-09
2005,11,10,jue,13227,2005-11-10
2005,11,11,vie,12584,2005-11-11
2005,11,12,sab,8333,2005-11-12
2005,11,13,dom,7420,2005-11-13
2005,11,14,lun,12164,2005-11-14
2005,11,15,mar,13549,2005-11-15
2005,11,16,mier,13113,2005-11-16
2005,11,17,jue,13280,2005-11-17
2005,11,18,vie,13153,2005-11-18
2005,11,19,sab,8481,2005-11-19
2005,11,20,dom,7594,2005-11-20
2005,11,21,lun,13399,2005-11-21
2005,11,22,mar,14175,2005-11-22
2005,11,23,mier,12202,2005-11-23
2005,11,24,jue,7267,2005-11-24
2005,11,25,vie,9090,2005-11-25
2005,11,26,sab,7848,2005-11-26
2005,11,27,dom,7197,2005-11-27
2005,11,28,lun,12716,2005-11-28
2005,11,29,mar,13743,2005-11-29
2005,11,30,mier,13176,2005-11-30
2005,12,1,jue,13210,2005-12-01
2005,12,2,vie,12599,2005-12-02
2005,12,3,sab,8241,2005-12-03
2005,12,4,dom,7297,2005-12-04
2005,12,5,lun,12106,2005-12-05
2005,12,6,mar,13249,2005-12-06
2005,12,7,mier,13017,2005-12-07
2005,12,8,jue,13048,2005-12-08
2005,12,9,vie,12391,2005-12-09
2005,12,10,sab,8401,2005-12-10
2005,12,11,dom,7368,2005-12-11
2005,12,12,lun,12494,2005-12-12
2005,12,13,mar,13323,2005-12-13
2005,12,14,mier,13768,2005-12-14
2005,12,15,jue,13586,2005-12-15
2005,12,16,vie,13320,2005-12-16
2005,12,17,sab,8701,2005-12-17
2005,12,18,dom,7617,2005-12-18
2005,12,19,lun,13410,2005-12-19
2005,12,20,mar,14659,2005-12-20
2005,12,21,mier,14159,2005-12-21
2005,12,22,jue,12877,2005-12-22
2005,12,23,vie,10642,2005-12-23
2005,12,24,sab,7256,2005-12-24
2005,12,25,dom,6224,2005-12-25
2005,12,26,lun,8505,2005-12-26
2005,12,27,mar,13056,2005-12-27
2005,12,28,mier,14381,2005-12-28
2005,12,29,jue,13972,2005-12-29
2005,12,30,vie,13208,2005-12-30
2005,12,31,sab,8635,2005-12-31
2006,1,1,dom,7137,2006-01-01
2006,1,2,lun,8198,2006-01-02
2006,1,3,mar,11992,2006-01-03
2006,1,4,mier,12966,2006-01-04
2006,1,5,jue,13117,2006-01-05
2006,1,6,vie,13071,2006-01-06
2006,1,7,sab,8546,2006-01-07
2006,1,8,dom,7409,2006-01-08
2006,1,9,lun,11809,2006-01-09
2006,1,10,mar,12992,2006-01-10
2006,1,11,mier,12844,2006-01-11
2006,1,12,jue,13309,2006-01-12
2006,1,13,vie,11994,2006-01-13
2006,1,14,sab,8628,2006-01-14
2006,1,15,dom,7312,2006-01-15
2006,1,16,lun,11477,2006-01-16
2006,1,17,mar,13018,2006-01-17
2006,1,18,mier,13079,2006-01-18
2006,1,19,jue,13125,2006-01-19
2006,1,20,vie,13040,2006-01-20
2006,1,21,sab,8408,2006-01-21
2006,1,22,dom,7442,2006-01-22
2006,1,23,lun,12102,2006-01-23
2006,1,24,mar,12983,2006-01-24
2006,1,25,mier,12911,2006-01-25
2006,1,26,jue,13044,2006-01-26
2006,1,27,vie,12917,2006-01-27
2006,1,28,sab,8439,2006-01-28
2006,1,29,dom,7572,2006-01-29
2006,1,30,lun,12150,2006-01-30
2006,1,31,mar,12945,2006-01-31
2006,2,1,mier,12960,2006-02-01
2006,2,2,jue,13231,2006-02-02
2006,2,3,vie,13089,2006-02-03
2006,2,4,sab,8647,2006-02-04
2006,2,5,dom,7506,2006-02-05
2006,2,6,lun,12302,2006-02-06
2006,2,7,mar,13555,2006-02-07
2006,2,8,mier,13057,2006-02-08
2006,2,9,jue,13232,2006-02-09
2006,2,10,vie,13298,2006-02-10
2006,2,11,sab,8702,2006-02-11
2006,2,12,dom,7404,2006-02-12
2006,2,13,lun,11955,2006-02-13
2006,2,14,mar,13886,2006-02-14
2006,2,15,mier,13424,2006-02-15
2006,2,16,jue,13303,2006-02-16
2006,2,17,vie,13218,2006-02-17
2006,2,18,sab,8738,2006-02-18
2006,2,19,dom,7577,2006-02-19
2006,2,20,lun,11466,2006-02-20
2006,2,21,mar,13172,2006-02-21
2006,2,22,mier,13341,2006-02-22
2006,2,23,jue,13280,2006-02-23
2006,2,24,vie,12832,2006-02-24
2006,2,25,sab,8557,2006-02-25
2006,2,26,dom,7400,2006-02-26
2006,2,27,lun,12080,2006-02-27
2006,2,28,mar,13223,2006-02-28
2006,3,1,mier,13422,2006-03-01
2006,3,2,jue,13210,2006-03-02
2006,3,3,vie,13212,2006-03-03
2006,3,4,sab,8682,2006-03-04
2006,3,5,dom,7440,2006-03-05
2006,3,6,lun,12361,2006-03-06
2006,3,7,mar,13248,2006-03-07
2006,3,8,mier,13427,2006-03-08
2006,3,9,jue,13305,2006-03-09
2006,3,10,vie,13162,2006-03-10
2006,3,11,sab,8602,2006-03-11
2006,3,12,dom,7558,2006-03-12
2006,3,13,lun,11742,2006-03-13
2006,3,14,mar,13358,2006-03-14
2006,3,15,mier,13183,2006-03-15
2006,3,16,jue,13125,2006-03-16
2006,3,17,vie,13003,2006-03-17
2006,3,18,sab,8757,2006-03-18
2006,3,19,dom,7355,2006-03-19
2006,3,20,lun,12335,2006-03-20
2006,3,21,mar,13378,2006-03-21
2006,3,22,mier,13027,2006-03-22
2006,3,23,jue,13042,2006-03-23
2006,3,24,vie,12874,2006-03-24
2006,3,25,sab,8381,2006-03-25
2006,3,26,dom,7403,2006-03-26
2006,3,27,lun,12095,2006-03-27
2006,3,28,mar,13246,2006-03-28
2006,3,29,mier,13114,2006-03-29
2006,3,30,jue,13067,2006-03-30
2006,3,31,vie,12406,2006-03-31
2006,4,1,sab,8268,2006-04-01
2006,4,2,dom,7271,2006-04-02
2006,4,3,lun,12398,2006-04-03
2006,4,4,mar,13287,2006-04-04
2006,4,5,mier,13348,2006-04-05
2006,4,6,jue,13069,2006-04-06
2006,4,7,vie,12922,2006-04-07
2006,4,8,sab,8333,2006-04-08
2006,4,9,dom,7314,2006-04-09
2006,4,10,lun,12233,2006-04-10
2006,4,11,mar,13504,2006-04-11
2006,4,12,mier,13120,2006-04-12
2006,4,13,jue,12853,2006-04-13
2006,4,14,vie,12139,2006-04-14
2006,4,15,sab,8227,2006-04-15
2006,4,16,dom,7030,2006-04-16
2006,4,17,lun,11897,2006-04-17
2006,4,18,mar,13415,2006-04-18
2006,4,19,mier,12979,2006-04-19
2006,4,20,jue,13157,2006-04-20
2006,4,21,vie,12776,2006-04-21
2006,4,22,sab,8397,2006-04-22
2006,4,23,dom,7141,2006-04-23
2006,4,24,lun,12164,2006-04-24
2006,4,25,mar,13238,2006-04-25
2006,4,26,mier,13011,2006-04-26
2006,4,27,jue,13120,2006-04-27
2006,4,28,vie,12562,2006-04-28
2006,4,29,sab,8287,2006-04-29
2006,4,30,dom,7127,2006-04-30
2006,5,1,lun,12248,2006-05-01
2006,5,2,mar,13242,2006-05-02
2006,5,3,mier,13059,2006-05-03
2006,5,4,jue,12941,2006-05-04
2006,5,5,vie,12983,2006-05-05
2006,5,6,sab,8297,2006-05-06
2006,5,7,dom,7343,2006-05-07
2006,5,8,lun,12355,2006-05-08
2006,5,9,mar,13100,2006-05-09
2006,5,10,mier,13079,2006-05-10
2006,5,11,jue,12921,2006-05-11
2006,5,12,vie,12685,2006-05-12
2006,5,13,sab,8260,2006-05-13
2006,5,14,dom,7288,2006-05-14
2006,5,15,lun,12476,2006-05-15
2006,5,16,mar,13630,2006-05-16
2006,5,17,mier,13444,2006-05-17
2006,5,18,jue,13274,2006-05-18
2006,5,19,vie,12731,2006-05-19
2006,5,20,sab,8624,2006-05-20
2006,5,21,dom,7473,2006-05-21
2006,5,22,lun,12775,2006-05-22
2006,5,23,mar,13827,2006-05-23
2006,5,24,mier,13544,2006-05-24
2006,5,25,jue,14074,2006-05-25
2006,5,26,vie,13355,2006-05-26
2006,5,27,sab,8883,2006-05-27
2006,5,28,dom,7651,2006-05-28
2006,5,29,lun,8099,2006-05-29
2006,5,30,mar,13051,2006-05-30
2006,5,31,mier,14189,2006-05-31
2006,6,1,jue,14257,2006-06-01
2006,6,2,vie,13772,2006-06-02
2006,6,3,sab,8878,2006-06-03
2006,6,4,dom,7834,2006-06-04
2006,6,5,lun,13004,2006-06-05
2006,6,6,mar,11661,2006-06-06
2006,6,7,mier,13693,2006-06-07
2006,6,8,jue,14137,2006-06-08
2006,6,9,vie,13203,2006-06-09
2006,6,10,sab,8619,2006-06-10
2006,6,11,dom,7653,2006-06-11
2006,6,12,lun,12652,2006-06-12
2006,6,13,mar,13378,2006-06-13
2006,6,14,mier,13800,2006-06-14
2006,6,15,jue,13765,2006-06-15
2006,6,16,vie,13461,2006-06-16
2006,6,17,sab,8892,2006-06-17
2006,6,18,dom,7902,2006-06-18
2006,6,19,lun,12869,2006-06-19
2006,6,20,mar,14021,2006-06-20
2006,6,21,mier,13586,2006-06-21
2006,6,22,jue,13722,2006-06-22
2006,6,23,vie,13136,2006-06-23
2006,6,24,sab,8740,2006-06-24
2006,6,25,dom,7727,2006-06-25
2006,6,26,lun,12660,2006-06-26
2006,6,27,mar,14119,2006-06-27
2006,6,28,mier,14246,2006-06-28
2006,6,29,jue,14218,2006-06-29
2006,6,30,vie,14010,2006-06-30
2006,7,1,sab,9285,2006-07-01
2006,7,2,dom,7817,2006-07-02
2006,7,3,lun,11867,2006-07-03
2006,7,4,mar,9083,2006-07-04
2006,7,5,mier,13124,2006-07-05
2006,7,6,jue,15007,2006-07-06
2006,7,7,vie,14580,2006-07-07
2006,7,8,sab,9526,2006-07-08
2006,7,9,dom,8088,2006-07-09
2006,7,10,lun,13306,2006-07-10
2006,7,11,mar,14413,2006-07-11
2006,7,12,mier,13919,2006-07-12
2006,7,13,jue,13926,2006-07-13
2006,7,14,vie,14174,2006-07-14
2006,7,15,sab,9477,2006-07-15
2006,7,16,dom,8150,2006-07-16
2006,7,17,lun,13454,2006-07-17
2006,7,18,mar,14456,2006-07-18
2006,7,19,mier,14019,2006-07-19
2006,7,20,jue,14239,2006-07-20
2006,7,21,vie,14195,2006-07-21
2006,7,22,sab,9219,2006-07-22
2006,7,23,dom,8156,2006-07-23
2006,7,24,lun,13075,2006-07-24
2006,7,25,mar,14387,2006-07-25
2006,7,26,mier,14093,2006-07-26
2006,7,27,jue,14270,2006-07-27
2006,7,28,vie,13912,2006-07-28
2006,7,29,sab,9332,2006-07-29
2006,7,30,dom,8105,2006-07-30
2006,7,31,lun,12791,2006-07-31
2006,8,1,mar,14537,2006-08-01
2006,8,2,mier,14114,2006-08-02
2006,8,3,jue,14093,2006-08-03
2006,8,4,vie,13899,2006-08-04
2006,8,5,sab,9441,2006-08-05
2006,8,6,dom,7881,2006-08-06
2006,8,7,lun,13112,2006-08-07
2006,8,8,mar,14507,2006-08-08
2006,8,9,mier,14277,2006-08-09
2006,8,10,jue,14331,2006-08-10
2006,8,11,vie,13975,2006-08-11
2006,8,12,sab,9401,2006-08-12
2006,8,13,dom,7979,2006-08-13
2006,8,14,lun,13313,2006-08-14
2006,8,15,mar,14570,2006-08-15
2006,8,16,mier,14330,2006-08-16
2006,8,17,jue,14355,2006-08-17
2006,8,18,vie,13864,2006-08-18
2006,8,19,sab,9509,2006-08-19
2006,8,20,dom,8217,2006-08-20
2006,8,21,lun,13236,2006-08-21
2006,8,22,mar,14433,2006-08-22
2006,8,23,mier,14360,2006-08-23
2006,8,24,jue,14109,2006-08-24
2006,8,25,vie,13921,2006-08-25
2006,8,26,sab,9313,2006-08-26
2006,8,27,dom,8144,2006-08-27
2006,8,28,lun,13433,2006-08-28
2006,8,29,mar,14688,2006-08-29
2006,8,30,mier,14466,2006-08-30
2006,8,31,jue,14391,2006-08-31
2006,9,1,vie,14458,2006-09-01
2006,9,2,sab,9426,2006-09-02
2006,9,3,dom,8162,2006-09-03
2006,9,4,lun,8298,2006-09-04
2006,9,5,mar,13654,2006-09-05
2006,9,6,mier,15391,2006-09-06
2006,9,7,jue,15454,2006-09-07
2006,9,8,vie,15018,2006-09-08
2006,9,9,sab,9759,2006-09-09
2006,9,10,dom,8407,2006-09-10
2006,9,11,lun,12868,2006-09-11
2006,9,12,mar,15078,2006-09-12
2006,9,13,mier,14769,2006-09-13
2006,9,14,jue,15099,2006-09-14
2006,9,15,vie,14762,2006-09-15
2006,9,16,sab,9648,2006-09-16
2006,9,17,dom,8701,2006-09-17
2006,9,18,lun,13958,2006-09-18
2006,9,19,mar,15205,2006-09-19
2006,9,20,mier,14850,2006-09-20
2006,9,21,jue,14965,2006-09-21
2006,9,22,vie,14708,2006-09-22
2006,9,23,sab,9815,2006-09-23
2006,9,24,dom,8371,2006-09-24
2006,9,25,lun,13740,2006-09-25
2006,9,26,mar,14912,2006-09-26
2006,9,27,mier,14465,2006-09-27
2006,9,28,jue,14281,2006-09-28
2006,9,29,vie,13828,2006-09-29
2006,9,30,sab,9154,2006-09-30
2006,10,1,dom,8263,2006-10-01
2006,10,2,lun,13109,2006-10-02
2006,10,3,mar,14550,2006-10-03
2006,10,4,mier,14214,2006-10-04
2006,10,5,jue,14212,2006-10-05
2006,10,6,vie,13829,2006-10-06
2006,10,7,sab,9015,2006-10-07
2006,10,8,dom,7940,2006-10-08
2006,10,9,lun,12796,2006-10-09
2006,10,10,mar,14480,2006-10-10
2006,10,11,mier,14086,2006-10-11
2006,10,12,jue,13985,2006-10-12
2006,10,13,vie,12628,2006-10-13
2006,10,14,sab,8804,2006-10-14
2006,10,15,dom,7757,2006-10-15
2006,10,16,lun,12873,2006-10-16
2006,10,17,mar,14304,2006-10-17
2006,10,18,mier,13877,2006-10-18
2006,10,19,jue,13648,2006-10-19
2006,10,20,vie,13327,2006-10-20
2006,10,21,sab,8803,2006-10-21
2006,10,22,dom,7805,2006-10-22
2006,10,23,lun,12836,2006-10-23
2006,10,24,mar,14153,2006-10-24
2006,10,25,mier,13751,2006-10-25
2006,10,26,jue,13974,2006-10-26
2006,10,27,vie,13374,2006-10-27
2006,10,28,sab,8789,2006-10-28
2006,10,29,dom,7974,2006-10-29
2006,10,30,lun,12465,2006-10-30
2006,10,31,mar,12064,2006-10-31
2006,11,1,mier,13969,2006-11-01
2006,11,2,jue,13920,2006-11-02
2006,11,3,vie,13589,2006-11-03
2006,11,4,sab,8787,2006-11-04
2006,11,5,dom,7957,2006-11-05
2006,11,6,lun,12893,2006-11-06
2006,11,7,mar,13779,2006-11-07
2006,11,8,mier,13798,2006-11-08
2006,11,9,jue,13783,2006-11-09
2006,11,10,vie,13571,2006-11-10
2006,11,11,sab,8807,2006-11-11
2006,11,12,dom,7650,2006-11-12
2006,11,13,lun,12546,2006-11-13
2006,11,14,mar,14229,2006-11-14
2006,11,15,mier,13881,2006-11-15
2006,11,16,jue,14073,2006-11-16
2006,11,17,vie,14158,2006-11-17
2006,11,18,sab,8844,2006-11-18
2006,11,19,dom,7577,2006-11-19
2006,11,20,lun,14053,2006-11-20
2006,11,21,mar,14835,2006-11-21
2006,11,22,mier,13181,2006-11-22
2006,11,23,jue,7521,2006-11-23
2006,11,24,vie,9640,2006-11-24
2006,11,25,sab,8217,2006-11-25
2006,11,26,dom,7585,2006-11-26
2006,11,27,lun,13150,2006-11-27
2006,11,28,mar,14575,2006-11-28
2006,11,29,mier,13997,2006-11-29
2006,11,30,jue,13411,2006-11-30
2006,12,1,vie,13451,2006-12-01
2006,12,2,sab,8740,2006-12-02
2006,12,3,dom,7607,2006-12-03
2006,12,4,lun,12498,2006-12-04
2006,12,5,mar,13859,2006-12-05
2006,12,6,mier,13840,2006-12-06
2006,12,7,jue,13619,2006-12-07
2006,12,8,vie,12945,2006-12-08
2006,12,9,sab,8769,2006-12-09
2006,12,10,dom,7520,2006-12-10
2006,12,11,lun,12803,2006-12-11
2006,12,12,mar,14301,2006-12-12
2006,12,13,mier,13794,2006-12-13
2006,12,14,jue,13993,2006-12-14
2006,12,15,vie,13489,2006-12-15
2006,12,16,sab,9012,2006-12-16
2006,12,17,dom,7741,2006-12-17
2006,12,18,lun,13597,2006-12-18
2006,12,19,mar,14900,2006-12-19
2006,12,20,mier,14900,2006-12-20
2006,12,21,jue,14452,2006-12-21
2006,12,22,vie,12998,2006-12-22
2006,12,23,sab,8318,2006-12-23
2006,12,24,dom,6708,2006-12-24
2006,12,25,lun,6409,2006-12-25
2006,12,26,mar,11087,2006-12-26
2006,12,27,mier,14795,2006-12-27
2006,12,28,jue,14997,2006-12-28
2006,12,29,vie,14402,2006-12-29
2006,12,30,sab,9498,2006-12-30
2006,12,31,dom,7569,2006-12-31
2007,1,1,lun,7322,2007-01-01
2007,1,2,mar,11807,2007-01-02
2007,1,3,mier,13687,2007-01-03
2007,1,4,jue,13564,2007-01-04
2007,1,5,vie,13960,2007-01-05
2007,1,6,sab,8865,2007-01-06
2007,1,7,dom,7580,2007-01-07
2007,1,8,lun,12315,2007-01-08
2007,1,9,mar,13237,2007-01-09
2007,1,10,mier,13264,2007-01-10
2007,1,11,jue,13517,2007-01-11
2007,1,12,vie,13400,2007-01-12
2007,1,13,sab,8670,2007-01-13
2007,1,14,dom,7653,2007-01-14
2007,1,15,lun,11820,2007-01-15
2007,1,16,mar,12825,2007-01-16
2007,1,17,mier,13244,2007-01-17
2007,1,18,jue,13495,2007-01-18
2007,1,19,vie,12921,2007-01-19
2007,1,20,sab,8600,2007-01-20
2007,1,21,dom,7563,2007-01-21
2007,1,22,lun,12454,2007-01-22
2007,1,23,mar,13418,2007-01-23
2007,1,24,mier,13320,2007-01-24
2007,1,25,jue,13448,2007-01-25
2007,1,26,vie,13110,2007-01-26
2007,1,27,sab,8633,2007-01-27
2007,1,28,dom,7633,2007-01-28
2007,1,29,lun,12402,2007-01-29
2007,1,30,mar,13486,2007-01-30
2007,1,31,mier,13308,2007-01-31
2007,2,1,jue,13557,2007-02-01
2007,2,2,vie,13305,2007-02-02
2007,2,3,sab,8821,2007-02-03
2007,2,4,dom,7628,2007-02-04
2007,2,5,lun,12369,2007-02-05
2007,2,6,mar,13495,2007-02-06
2007,2,7,mier,13466,2007-02-07
2007,2,8,jue,13451,2007-02-08
2007,2,9,vie,13419,2007-02-09
2007,2,10,sab,8732,2007-02-10
2007,2,11,dom,7833,2007-02-11
2007,2,12,lun,12792,2007-02-12
2007,2,13,mar,13437,2007-02-13
2007,2,14,mier,13647,2007-02-14
2007,2,15,jue,13642,2007-02-15
2007,2,16,vie,13517,2007-02-16
2007,2,17,sab,8940,2007-02-17
2007,2,18,dom,7791,2007-02-18
2007,2,19,lun,11752,2007-02-19
2007,2,20,mar,13466,2007-02-20
2007,2,21,mier,13470,2007-02-21
2007,2,22,jue,13748,2007-02-22
2007,2,23,vie,13347,2007-02-23
2007,2,24,sab,8732,2007-02-24
2007,2,25,dom,7725,2007-02-25
2007,2,26,lun,12578,2007-02-26
2007,2,27,mar,13591,2007-02-27
2007,2,28,mier,13366,2007-02-28
2007,3,1,jue,13572,2007-03-01
2007,3,2,vie,13244,2007-03-02
2007,3,3,sab,8739,2007-03-03
2007,3,4,dom,7566,2007-03-04
2007,3,5,lun,12480,2007-03-05
2007,3,6,mar,13551,2007-03-06
2007,3,7,mier,13520,2007-03-07
2007,3,8,jue,13751,2007-03-08
2007,3,9,vie,13508,2007-03-09
2007,3,10,sab,8729,2007-03-10
2007,3,11,dom,7390,2007-03-11
2007,3,12,lun,12524,2007-03-12
2007,3,13,mar,13147,2007-03-13
2007,3,14,mier,13311,2007-03-14
2007,3,15,jue,13471,2007-03-15
2007,3,16,vie,13286,2007-03-16
2007,3,17,sab,8791,2007-03-17
2007,3,18,dom,7681,2007-03-18
2007,3,19,lun,12366,2007-03-19
2007,3,20,mar,13844,2007-03-20
2007,3,21,mier,13710,2007-03-21
2007,3,22,jue,13388,2007-03-22
2007,3,23,vie,13464,2007-03-23
2007,3,24,sab,8762,2007-03-24
2007,3,25,dom,7785,2007-03-25
2007,3,26,lun,12462,2007-03-26
2007,3,27,mar,13664,2007-03-27
2007,3,28,mier,13420,2007-03-28
2007,3,29,jue,13171,2007-03-29
2007,3,30,vie,13138,2007-03-30
2007,3,31,sab,8453,2007-03-31
2007,4,1,dom,7372,2007-04-01
2007,4,2,lun,12450,2007-04-02
2007,4,3,mar,13504,2007-04-03
2007,4,4,mier,13729,2007-04-04
2007,4,5,jue,13360,2007-04-05
2007,4,6,vie,12308,2007-04-06
2007,4,7,sab,8253,2007-04-07
2007,4,8,dom,6903,2007-04-08
2007,4,9,lun,12120,2007-04-09
2007,4,10,mar,13564,2007-04-10
2007,4,11,mier,13430,2007-04-11
2007,4,12,jue,13609,2007-04-12
2007,4,13,vie,12168,2007-04-13
2007,4,14,sab,8237,2007-04-14
2007,4,15,dom,7225,2007-04-15
2007,4,16,lun,12502,2007-04-16
2007,4,17,mar,13604,2007-04-17
2007,4,18,mier,13386,2007-04-18
2007,4,19,jue,13358,2007-04-19
2007,4,20,vie,13000,2007-04-20
2007,4,21,sab,8302,2007-04-21
2007,4,22,dom,7590,2007-04-22
2007,4,23,lun,12431,2007-04-23
2007,4,24,mar,13519,2007-04-24
2007,4,25,mier,13368,2007-04-25
2007,4,26,jue,13001,2007-04-26
2007,4,27,vie,12795,2007-04-27
2007,4,28,sab,8302,2007-04-28
2007,4,29,dom,7409,2007-04-29
2007,4,30,lun,12182,2007-04-30
2007,5,1,mar,13902,2007-05-01
2007,5,2,mier,13325,2007-05-02
2007,5,3,jue,13155,2007-05-03
2007,5,4,vie,12773,2007-05-04
2007,5,5,sab,8374,2007-05-05
2007,5,6,dom,7476,2007-05-06
2007,5,7,lun,12250,2007-05-07
2007,5,8,mar,13267,2007-05-08
2007,5,9,mier,13111,2007-05-09
2007,5,10,jue,13504,2007-05-10
2007,5,11,vie,13070,2007-05-11
2007,5,12,sab,8489,2007-05-12
2007,5,13,dom,7260,2007-05-13
2007,5,14,lun,12552,2007-05-14
2007,5,15,mar,13995,2007-05-15
2007,5,16,mier,13723,2007-05-16
2007,5,17,jue,13408,2007-05-17
2007,5,18,vie,12782,2007-05-18
2007,5,19,sab,8560,2007-05-19
2007,5,20,dom,7577,2007-05-20
2007,5,21,lun,12816,2007-05-21
2007,5,22,mar,14143,2007-05-22
2007,5,23,mier,13906,2007-05-23
2007,5,24,jue,14010,2007-05-24
2007,5,25,vie,13670,2007-05-25
2007,5,26,sab,8764,2007-05-26
2007,5,27,dom,7607,2007-05-27
2007,5,28,lun,7917,2007-05-28
2007,5,29,mar,13291,2007-05-29
2007,5,30,mier,14569,2007-05-30
2007,5,31,jue,14245,2007-05-31
2007,6,1,vie,13714,2007-06-01
2007,6,2,sab,8977,2007-06-02
2007,6,3,dom,7813,2007-06-03
2007,6,4,lun,12711,2007-06-04
2007,6,5,mar,13848,2007-06-05
2007,6,6,mier,13703,2007-06-06
2007,6,7,jue,13674,2007-06-07
2007,6,8,vie,13595,2007-06-08
2007,6,9,sab,8810,2007-06-09
2007,6,10,dom,7596,2007-06-10
2007,6,11,lun,12826,2007-06-11
2007,6,12,mar,13969,2007-06-12
2007,6,13,mier,13534,2007-06-13
2007,6,14,jue,14139,2007-06-14
2007,6,15,vie,13563,2007-06-15
2007,6,16,sab,8967,2007-06-16
2007,6,17,dom,7837,2007-06-17
2007,6,18,lun,13178,2007-06-18
2007,6,19,mar,14017,2007-06-19
2007,6,20,mier,13904,2007-06-20
2007,6,21,jue,13837,2007-06-21
2007,6,22,vie,13697,2007-06-22
2007,6,23,sab,9105,2007-06-23
2007,6,24,dom,7710,2007-06-24
2007,6,25,lun,12972,2007-06-25
2007,6,26,mar,14395,2007-06-26
2007,6,27,mier,14318,2007-06-27
2007,6,28,jue,14224,2007-06-28
2007,6,29,vie,13837,2007-06-29
2007,6,30,sab,9016,2007-06-30
2007,7,1,dom,7937,2007-07-01
2007,7,2,lun,13794,2007-07-02
2007,7,3,mar,14814,2007-07-03
2007,7,4,mier,9746,2007-07-04
2007,7,5,jue,13367,2007-07-05
2007,7,6,vie,14143,2007-07-06
2007,7,7,sab,10499,2007-07-07
2007,7,8,dom,8322,2007-07-08
2007,7,9,lun,13473,2007-07-09
2007,7,10,mar,14927,2007-07-10
2007,7,11,mier,14594,2007-07-11
2007,7,12,jue,14115,2007-07-12
2007,7,13,vie,13228,2007-07-13
2007,7,14,sab,9327,2007-07-14
2007,7,15,dom,7983,2007-07-15
2007,7,16,lun,13483,2007-07-16
2007,7,17,mar,14828,2007-07-17
2007,7,18,mier,14349,2007-07-18
2007,7,19,jue,14169,2007-07-19
2007,7,20,vie,14070,2007-07-20
2007,7,21,sab,9356,2007-07-21
2007,7,22,dom,7963,2007-07-22
2007,7,23,lun,13293,2007-07-23
2007,7,24,mar,14783,2007-07-24
2007,7,25,mier,14510,2007-07-25
2007,7,26,jue,14212,2007-07-26
2007,7,27,vie,14354,2007-07-27
2007,7,28,sab,9258,2007-07-28
2007,7,29,dom,8116,2007-07-29
2007,7,30,lun,13439,2007-07-30
2007,7,31,mar,14409,2007-07-31
2007,8,1,mier,14627,2007-08-01
2007,8,2,jue,14241,2007-08-02
2007,8,3,vie,13961,2007-08-03
2007,8,4,sab,9083,2007-08-04
2007,8,5,dom,8160,2007-08-05
2007,8,6,lun,13318,2007-08-06
2007,8,7,mar,14670,2007-08-07
2007,8,8,mier,14477,2007-08-08
2007,8,9,jue,14314,2007-08-09
2007,8,10,vie,13836,2007-08-10
2007,8,11,sab,9200,2007-08-11
2007,8,12,dom,7945,2007-08-12
2007,8,13,lun,13199,2007-08-13
2007,8,14,mar,14695,2007-08-14
2007,8,15,mier,14629,2007-08-15
2007,8,16,jue,14674,2007-08-16
2007,8,17,vie,14136,2007-08-17
2007,8,18,sab,9332,2007-08-18
2007,8,19,dom,8115,2007-08-19
2007,8,20,lun,13496,2007-08-20
2007,8,21,mar,14541,2007-08-21
2007,8,22,mier,14344,2007-08-22
2007,8,23,jue,14447,2007-08-23
